fillNumber,version,execEngineType,sysEnvironment,runStatus,dataCenter,execStatus,execShape,packageId,parentNumber,parentVersion,baseParentNumber,clOrdId,reviewClOrdId,altFillId,altOrderId,altCrossId,altLegRefId,altAccnt,altUserName,srcRoutingCode,riskGroupId,triggerGroupId,triggerTimestamp,streetClOrdId,streetOrderId,faceSide,faceShape,parentShape,secKey_at,secKey_ts,secKey_tk,secKey_yr,secKey_mn,secKey_dy,secKey_xx,secKey_cp,secType,ticker_at,ticker_ts,ticker_tk,accnt,clientFirm,spdrSource,groupingCode,routingCode,engineName,gatewayName,execRole,execBrokerMPID,execBrokerAccnt,execBrokerClFirm,execUsername,clearingFlipType,clearingFlipFirm,clearingFlipAccnt,clearingFirm,clearingAccnt,origExecID,lastExecID,remoteText,orderSide,spdrOrderStatus,spdrCloseReason,cumFillQuantity,avgFillPrice,cumLegFillQuantity,avgLegFillPrice,leavesQty,priceType,childShape,childSize,childPrice,childDttm,childDttm_us,childExch,childExDest,childExecBroker,childIsDirected,childIsoSweep,childOrderHandling,childAlgoHandler,childCreateReason,childCancelReason,childMakerTaker,childUBid,childUAsk,childBid,childAsk,childMark,childVol,childProb,childLimitRefUPrc,childLimitPrc,childVolAtm,childPosType,childFirmOptPosition,childSSaleFlag,childFirmStkPosition,childFirmOpenOrders,childLocateQuan,childLocateFirm,childLocatePool,childLocateSource,childMktStance,childCxlAttempted,childCxlFillLatency,childMethod,childSource,firmType,priAggGroup,secAggGroup,fillTransactDttm,fillTransactDttm_us,fillTs,fillDttm,fillDttm_us,fillExch,fillExecId,fillExecRefId,fillLegRefId,fillLegRatio,fillExchFee,fillMarket,fillPrice,fillQuantity,fillReportDetail,fillBid,fillAsk,fillMark,fillUMark,fillUBid,fillUAsk,fillUBidSz,fillUAskSz,fillVolAtm,fillMark1M,fillMark10M,fillBid1M,fillAsk1M,fillBid10M,fillAsk10M,fillUMark1M,fillUMark10M,fillVolAtm1M,fillVolAtm10M,fillState1M,fillState10M,fillVol,fillProb,fillLimitRefUPrc,fillLimitRefSDiv,fillLimitPrc,fillVe,fillGa,fillDe,fillTh,fillPr,fillVeRatio,fillBeta,fillRiskMetric1,fillRiskMetric2,fillRiskMetric3,fillRiskMetric4,fillRiskMetric5,fillS08Dn,fillS06Up,fillS15Dn,fillS15Up,fillS50Dn,fillS50Up,fillBrkrRate,fillRoutingRate,riskCode,billingSecType,billingCategory,spdrLiquidityTag,exchLiquidityTag,fillExchDetail,lastCapacity,exchFirmType,extExecBroker,relationshipType,clArriveMark,parentDttm,parentDttm_us,parentOrderSize,parentUBid,parentUAsk,parentUMark,parentBid,parentAsk,parentMark,parentLimitVol,parentLimitPrc,parentLimitRefUPrc,parentTheoVol,parentTheoPrc,parentPosType,parentSSaleFlag,crossID,noticePrc,numMakeExchanges,publicSize,canOverlapCxlRepl,progressRule,exchMaskEnabled,timeInForce,parentOrderHandling,parentBalanceHandling,orderLimitType,orderLimitClass,takeReachRule,overrideCode,alphaType,parentStrategy,userName,autoHedge,hedgeSecKey_at,hedgeSecKey_ts,hedgeSecKey_tk,hedgeSecKey_yr,hedgeSecKey_mn,hedgeSecKey_dy,hedgeSecType,hedgeBetaRatio,hedgeScope,userData1,userData2,years,underliersPerCn,underlierType,tickValue,pointValue,minTickSize,priceFormat,uPriceFormat,liveUPrc,liveMark,srcTimestamp,sgwTimestamp,engTimestamp,timestamp,timestamp_us
798715229433832325,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832292,,0,,,,,,,1055531769768939528,0,0,,B159B44F7192381,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7192384,"[fill]: SIM/quote taker",Sell,New,None,201309,383.1799298,0,0,18882,None,Single,550,381.8500061,"2021-01-25 10:45:48",363025,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8699951,0,0,0.51803,0,381.8499756,0,None,0,Long,338549,3484,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",363025,4198200.0841889,"2021-01-25 10:45:48",363025,EDGXSTK,B159B44F7192384,,0,0,0.0027,EDGXSTK,381.85,550,,381.8500061,381.8699951,381.8599854,0,381.8500061,381.8699951,1400,3200,0,381.7850037,382.105011,381.7900085,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.45864,0,0,381.85495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148368574200,"2021-01-25 10:55:48",388344
798715229433832331,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832296,,0,,,,,,,1055531769768939528,0,0,,B159B44F7192387,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F719238A,"[fill]: SIM/quote taker",Sell,New,None,201859,383.1763061,0,0,18332,None,Single,550,381.8500061,"2021-01-25 10:45:48",363025,NSDQ,NSDQSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8699951,0,0,0.51803,0,381.8499756,0,None,0,Long,338549,4034,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",363025,4198200.0851136,"2021-01-25 10:45:48",363025,NSDQSTK,B159B44F719238A,,0,0,0.003,NSDQSTK,381.85,550,,381.8500061,381.8699951,381.8599854,0,381.8500061,381.8699951,1400,3200,0,381.7850037,382.105011,381.7900085,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.45864,0,0,381.85495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148369501100,"2021-01-25 10:55:48",388344
798715229433832343,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832301,,0,,,,,,,1055531769768939528,0,0,,B159B44F7192393,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7192396,"[fill]: SIM/quote taker",Sell,New,None,202309,383.173356,0,0,17882,None,Single,450,381.8500061,"2021-01-25 10:45:48",363025,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8699951,0,0,0.46152,0,381.8545227,0,None,0,Long,338549,4584,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",363025,4198200.0860677,"2021-01-25 10:45:48",363025,ARCASTK,B159B44F7192396,,0,0,0.003,ARCASTK,381.85,450,,381.8500061,381.8699951,381.8599854,0,381.8500061,381.8699951,1500,2600,0,381.7850037,382.105011,381.7900085,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.45864,0,0,381.85495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148370453000,"2021-01-25 10:55:48",388344
798715229433832350,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832305,,0,,,,,,,1055531769768939528,0,0,,B159B44F719239A,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F719239D,"[fill]: SIM/quote taker",Sell,New,None,202759,383.170419,0,0,17432,None,Single,450,381.8500061,"2021-01-25 10:45:48",363025,PSX,PSXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8699951,0,0,0.46152,0,381.8545227,0,None,0,Long,338549,5034,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",363025,4198200.087012,"2021-01-25 10:45:48",363025,PSXSTK,B159B44F719239D,,0,0,0.003,PSXSTK,381.85,450,,381.8500061,381.8699951,381.8599854,0,381.8500061,381.8699951,1500,2600,0,381.7850037,382.105011,381.7900085,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.45864,0,0,381.85495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148371395100,"2021-01-25 10:55:48",388344
798715229433832357,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832309,,0,,,,,,,1055531769768939528,0,0,,B159B44F71923A1,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71923A4,"[fill]: SIM/quote taker",Sell,New,None,203109,383.1681436,0,0,17082,None,Single,350,381.8500061,"2021-01-25 10:45:48",363025,NYSE,NYSESTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8699951,0,0,0.46152,0,381.8545227,0,None,0,Long,338549,5484,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",363025,4198200.0879496,"2021-01-25 10:45:48",363025,NYSESTK,B159B44F71923A4,,0,0,0.003,NYSESTK,381.85,350,,381.8500061,381.8699951,381.8599854,0,381.8500061,381.8699951,1500,2200,0,381.7850037,382.105011,381.7900085,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.45864,0,0,381.85495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148372334900,"2021-01-25 10:55:48",388344
798715229433832648,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832614,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924C2,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71924C6,"[fill]: SIM/quote taker",Sell,New,None,203629,383.1647775,0,0,16562,None,Single,520,381.8500061,"2021-01-25 10:45:48",528181,BATS,BATSSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,335549,2834,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",528181,4198200.2477578,"2021-01-25 10:45:48",528181,BATSSTK,B159B44F71924C6,,0,0,0.003,BATSSTK,381.85,520,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148532153600,"2021-01-25 10:55:48",586538
798715229433832657,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832620,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924CD,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71924D0,"[fill]: SIM/quote taker",Sell,New,None,204049,383.1620713,0,0,16142,None,Single,420,381.8500061,"2021-01-25 10:45:48",528181,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,335549,3354,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",528181,4198200.2484977,"2021-01-25 10:45:48",528181,EDGXSTK,B159B44F71924D0,,0,0,0.0027,EDGXSTK,381.85,420,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148532904700,"2021-01-25 10:55:48",586538
798715229433832663,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832624,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924D3,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71924D6,"[fill]: SIM/quote taker",Sell,New,None,204469,383.1593761,0,0,15722,None,Single,420,381.8500061,"2021-01-25 10:45:48",528181,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,335549,3774,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",528181,4198200.2490658,"2021-01-25 10:45:48",528181,ARCASTK,B159B44F71924D6,,0,0,0.003,ARCASTK,381.85,420,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148533473700,"2021-01-25 10:55:48",586538
798715229433832671,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832629,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924DA,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71924DE,"[fill]: SIM/quote taker",Sell,New,None,204889,383.1566921,0,0,15302,None,Single,420,381.8500061,"2021-01-25 10:45:48",528181,NSDQ,NSDQSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,335549,4194,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",528181,4198200.249662,"2021-01-25 10:45:48",528181,NSDQSTK,B159B44F71924DE,,0,0,0.003,NSDQSTK,381.85,420,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148534073400,"2021-01-25 10:55:48",586538
798715229433832678,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832633,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924E2,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F71924E5,"[fill]: SIM/quote taker",Sell,New,None,205309,383.154019,0,0,14882,None,Single,420,381.8500061,"2021-01-25 10:45:48",528181,NYSE,NYSESTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,335549,4614,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",528181,4198200.2502105,"2021-01-25 10:45:48",528181,NYSESTK,B159B44F71924E5,,0,0,0.003,NYSESTK,381.85,420,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148534619700,"2021-01-25 10:55:48",586538
798715229433832706,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832684,,0,,,,,,,1055531769768939528,0,0,,B159B44F71924FE,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7192501,"[fill]: SIM/quote taker",Sell,New,None,205609,383.1521163,0,0,14582,None,Single,300,381.8500061,"2021-01-25 10:45:48",528181,BATS,BATSSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,333349,2834,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",539193,4198200.2552539,"2021-01-25 10:45:48",539193,BATSSTK,B159B44F7192501,,0,0,0.003,BATSSTK,381.85,300,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148539659500,"2021-01-25 10:55:48",586538
798715229433832713,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832688,,0,,,,,,,1055531769768939528,0,0,,B159B44F7192505,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F7192508,"[fill]: SIM/quote taker",Sell,New,None,205809,383.1508509,0,0,14382,None,Single,200,381.8500061,"2021-01-25 10:45:48",528181,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,333349,3134,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",539193,4198200.2558509,"2021-01-25 10:45:48",539193,EDGXSTK,B159B44F7192508,,0,0,0.0027,EDGXSTK,381.85,200,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148540263700,"2021-01-25 10:55:48",586538
798715229433832719,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055531769768939528,763530857469251596,25,763530857469211635,798715229433832692,,0,,,,,,,1055531769768939528,0,0,,B159B44F719250B,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055531769768939528,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B44F719250E,"[fill]: SIM/quote taker",Sell,New,None,206009,383.149588,0,0,14182,None,Single,200,381.8500061,"2021-01-25 10:45:48",528181,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,381.8500061,381.8599854,0,0,0.51514,0,381.8455505,0,None,0,Long,333349,3334,0,,DEMO,,ExchMrkt,None,0,TAP:0.11,active.taker,Customer,T.SRDEMO003,,"2021-01-25 10:45:48",539193,4198200.2563451,"2021-01-25 10:45:48",539193,ARCASTK,B159B44F719250E,,0,0,0.003,ARCASTK,381.85,200,,381.8500061,381.8599854,381.8599854,0,381.8500061,381.8599854,1100,500,0,381.7850037,382.105011,381.7799988,381.7999878,382.0799866,382.1000061,381.7850037,382.105011,0,0,OK,OK,0,0.51512,0,0,381.8455505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,Alpha,,R,,None,,$SIM,None,0,"2021-01-25 10:45:47",746428,220191,0,0,0,381.8200073,381.8399963,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611593148540759700,"2021-01-25 10:55:48",586538
