,accnt,secKey_at,secKey_ts,secKey_tk,secKey_yr,secKey_mn,secKey_dy,secKey_xx,secKey_cp,secType,spdrSource,groupingCode,orderSide,execEngineType,userName,clientFirm,parentNumber,baseParentNumber,riskGroupId,triggerGroupId,strategy,altOrderId,packageId,altAccnt,altUserName,stageType,isFlagged,ticker_at,ticker_ts,ticker_tk,uPrc,uPrcOrder,nbboBid,nbboAsk,nbboBidSz,nbboAskSz,surfacePrc,surfaceVol,orderRefSDiv,orderRefSDivType,spdrBrokerStatus,spdrOrderStatus,spdrCloseReason,spdrRejectReason,isPermanentlyClosed,numExternRiskHold,lastExternRiskText,lastExternRiskReject,lastExternRiskReject_us,spdrComment,orderSize,orderActiveSize,updateDttm,updateDttm_us,goodTillDttm,goodTillDttm_us,leavesQuantity,avgFillPrice,avgFillUPrice,cumFillQuantity,avgFillVol,cumFillVega,cumFillTheta,cumFillDDelta,lastFillDttm,lastFillDttm_us,riskLimitSize,riskLimitDesc,limitPrice,limitErr,limitErrDesc,bestLimitOffset,makeProbLimit,makeSurfOffset,makeLimitPrice,makeLimitErr,takeProbLimit,takeSurfOffset,takeLimitPrice,takeLimitErr,autoHedge,hedgeInstrument,hedgeSecKey_at,hedgeSecKey_ts,hedgeSecKey_tk,hedgeSecKey_yr,hedgeSecKey_mn,hedgeSecKey_dy,hedgeSecType,hedgeBetaRatio,hedgeScope,hedgeTIF,externHedgeExDest,externHedgeParams,userData1,userData2,maxProgress,maxProgressDetail,maxProgressTime,maxProgressTime_us,brokerState,brokerCounter,makeState,makeCounter,takeState,takeCounter,mktRespState,mktRespCounter,mktCrossState,mktCrossCounter,progressRuleDetail,lastChildEvent,lastChildRejectDttm,lastChildRejectDttm_us,lastChildRejectText,spdrMktState,cpx1,csz1,cex1,cnt1,cpx2,csz2,cex2,cnt2,cMore,expiryKey,cnVol,cnYrs,cnUPrc,cnDe,cnDd,cnVe,cnGa,cnTh,cnPr,ddMult,priceFormat,uPriceFormat,underliersPerCn,underlierType,tickValue,pointValue,netAccDayWtVega,netAccDayDDelta,netSymDayWtVega,netSymDayDDelta,netExpDayWtVega,netGrpDayVega,netGrpDayDDelta,netGrpDayPremium,netGrpDayContracts,netGrpRMetric1,netGrpRMetric2,netGrpRMetric3,netGrpRMetric4,netGrpRMetric5,theoVol,theoPrc,numNewOrders,numParentLimits,brokerVwapMark,brokerVwapUMark,brokerQwapMark,brokerQwapUMark,vwapPnL,vwapDnPnL,uDriftVwapPnL,qwapPnL,qwapDnPnL,uDriftQwapPnL,numImprvChld,activeSeconds,withSeconds,aloneSeconds,workingSeconds,numRiskCancels,riskHoldSeconds,riskThrtlSeconds,numMakeThrottleSkips,sumMakeThrottleDelay,updateSrc,numUpdates,timestamp,timestamp_us
0,T.SRDEMO003,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,AutoHedgeSrvr,1322990324899418120,Buy,None,srdemo003,DEMO,763531899334080902,763531899334080065,1322990324899418120,0,srdemo003,,1322990324899418120,,,None,None,EQT,NMS,SPY,0.0,0.0,392.230011,392.25,1600,2000,0.0,0.0,0.0,None,Closed,Closed,Expired,None,No,0,,1900-01-01 00:00:00,0,GoodTillDttm Reached,260019,260018,2021-03-12 09:44:56,642367,2021-03-12 09:45:16,642367,0,392.2868433,0.0,254918,0.0,0.0,0.0,0.0,2021-03-12 09:44:43,375462,0,MaxGrpDD,392.446115,None,,0.0,0.9,0.0,392.1563598,None,-1.0,0.0,392.446115,None,None,None,None,None,,1900,0,0,None,0.0,None,None,,,,,Closed,Expired,2021-03-12 09:45:46,649895,Done,24275,None,23971,None,24639,None,0,None,0,"TwapAlpha STEP: step=3 of 2, lag=2.00, tSize=5,101, tFilled=0, tExpSz=2,550, tTgt=5,101, tAct=5,100, tPrb=0.50, tClass=Simple, elapsed=9.1s, dur=9.0s, mocSz=0 [None]",None,1900-01-01 00:00:00,0,,Open,0.0,0,0,0,0.0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N2,None,1,Equity,0.01,1.0,0.0,99999800.0,0.0,99999800.0,0.0,0.0,99999800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703,0,392.285,0.0,392.27,0.0,-546.751,0.0,0.0,-4374.26,0.0,0.0,22,68.733,3.83768,17.7945,22156300.0,0,0.0,0.0,0,0.0,Done,118,2021-03-12 09:45:46,649895
1,T.SRDEMO003,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,AutoHedgeSrvr,1322990324899418132,Buy,None,srdemo003,DEMO,763531899334125916,763531899334089697,1322990324899418132,0,srdemo003,,1322990324899418132,,,None,None,EQT,NMS,SPY,0.0,0.0,393.019989,393.0400085,2700,1500,0.0,0.0,0.0,None,Closed,Closed,Expired,None,No,0,,1900-01-01 00:00:00,0,GoodTillDttm Reached,262303,262302,2021-03-12 11:37:29,430804,2021-03-12 11:37:49,430804,0,392.3189393,0.0,254898,0.0,0.0,0.0,0.0,2021-03-12 11:37:20,474100,0,MaxGrpDD,393.2365185,None,,0.0,0.9,0.0,392.9339618,None,-1.0,0.0,393.2365185,None,None,None,None,None,,1900,0,0,None,0.0,None,None,,,,,Closed,Expired,2021-03-12 11:38:19,440415,Done,24397,None,24410,None,24854,None,0,None,0,"TwapAlpha STEP: step=3 of 2, lag=2.00, tSize=7,405, tFilled=0, tExpSz=3,702, tTgt=7,405, tAct=7,404, tPrb=0.50, tClass=Simple, elapsed=9.1s, dur=9.0s, mocSz=0 [None]",None,1900-01-01 00:00:00,0,,Open,0.0,0,0,0,0.0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N2,None,1,Equity,0.01,1.0,0.0,200000000.0,0.0,200000000.0,0.0,0.0,99999700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691,0,392.517,0.0,392.289,0.0,50554.9,0.0,0.0,-7568.86,0.0,0.0,8,50.9797,1.78315,15.1101,16913200.0,0,0.0,0.0,0,0.0,Done,109,2021-03-12 11:38:19,440415
