fillNumber,version,execEngineType,sysEnvironment,runStatus,dataCenter,execStatus,execShape,packageId,parentNumber,parentVersion,baseParentNumber,clOrdId,reviewClOrdId,altFillId,altOrderId,altCrossId,altLegRefId,altAccnt,altUserName,srcRoutingCode,riskGroupId,triggerGroupId,triggerTimestamp,streetClOrdId,streetOrderId,faceSide,faceShape,parentShape,secKey_at,secKey_ts,secKey_tk,secKey_yr,secKey_mn,secKey_dy,secKey_xx,secKey_cp,secType,ticker_at,ticker_ts,ticker_tk,accnt,clientFirm,spdrSource,groupingCode,routingCode,engineName,gatewayName,execRole,execBrokerMPID,execBrokerAccnt,execBrokerClFirm,execUsername,clearingFlipType,clearingFlipFirm,clearingFlipAccnt,clearingFirm,clearingAccnt,origExecID,lastExecID,remoteText,orderSide,spdrOrderStatus,spdrCloseReason,cumFillQuantity,avgFillPrice,cumLegFillQuantity,avgLegFillPrice,leavesQty,priceType,childShape,childSize,childPrice,childDttm,childDttm_us,childExch,childExDest,childExecBroker,childIsDirected,childIsoSweep,childOrderHandling,childAlgoHandler,childCreateReason,childCancelReason,childMakerTaker,childUBid,childUAsk,childBid,childAsk,childMark,childVol,childProb,childLimitRefUPrc,childLimitPrc,childVolAtm,childPosType,childFirmOptPosition,childSSaleFlag,childFirmStkPosition,childFirmOpenOrders,childLocateQuan,childLocateFirm,childLocatePool,childLocateSource,childMktStance,childCxlAttempted,childCxlFillLatency,childMethod,childSource,firmType,priAggGroup,secAggGroup,fillTransactDttm,fillTransactDttm_us,fillTs,fillDttm,fillDttm_us,fillExch,fillExecId,fillExecRefId,fillLegRefId,fillLegRatio,fillExchFee,fillMarket,fillPrice,fillQuantity,fillReportDetail,fillBid,fillAsk,fillMark,fillUMark,fillUBid,fillUAsk,fillUBidSz,fillUAskSz,fillVolAtm,fillMark1M,fillMark10M,fillBid1M,fillAsk1M,fillBid10M,fillAsk10M,fillUMark1M,fillUMark10M,fillVolAtm1M,fillVolAtm10M,fillState1M,fillState10M,fillVol,fillProb,fillLimitRefUPrc,fillLimitRefSDiv,fillLimitPrc,fillVe,fillGa,fillDe,fillTh,fillPr,fillVeRatio,fillBeta,fillRiskMetric1,fillRiskMetric2,fillRiskMetric3,fillRiskMetric4,fillRiskMetric5,fillS08Dn,fillS06Up,fillS15Dn,fillS15Up,fillS50Dn,fillS50Up,fillBrkrRate,fillRoutingRate,riskCode,billingSecType,billingCategory,spdrLiquidityTag,exchLiquidityTag,fillExchDetail,lastCapacity,exchFirmType,extExecBroker,relationshipType,clArriveMark,parentDttm,parentDttm_us,parentOrderSize,parentUBid,parentUAsk,parentUMark,parentBid,parentAsk,parentMark,parentLimitVol,parentLimitPrc,parentLimitRefUPrc,parentTheoVol,parentTheoPrc,parentPosType,parentSSaleFlag,crossID,noticePrc,numMakeExchanges,publicSize,canOverlapCxlRepl,progressRule,exchMaskEnabled,timeInForce,parentOrderHandling,parentBalanceHandling,orderLimitType,orderLimitClass,takeReachRule,overrideCode,alphaType,parentStrategy,userName,autoHedge,hedgeSecKey_at,hedgeSecKey_ts,hedgeSecKey_tk,hedgeSecKey_yr,hedgeSecKey_mn,hedgeSecKey_dy,hedgeSecType,hedgeBetaRatio,hedgeScope,userData1,userData2,years,underliersPerCn,underlierType,tickValue,pointValue,minTickSize,priceFormat,uPriceFormat,liveUPrc,liveMark,srcTimestamp,sgwTimestamp,engTimestamp,timestamp,timestamp_us
798715161486829489,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829415,,0,,,,,,,1055582894952411145,0,0,,B159B35252427AD,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427B0,"[fill]: SIM/quote taker",Buy,New,None,67612,383.6473067,0,0,11584,None,Single,714,383.79,"2021-01-22 12:42:52",874606,NQBX,NQBXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3397736,"2021-01-22 12:42:52",885616,NQBXSTK,B159B35252427B0,,0,0,0.0007,NQBXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972889396300,"2021-01-22 12:52:52",990997
798715161486829495,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829419,,0,,,,,,,1055582894952411145,0,0,,B159B35252427B3,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427B6,"[fill]: SIM/quote taker",Buy,New,None,67712,383.6473845,0,0,11484,None,Single,614,383.79,"2021-01-22 12:42:52",874606,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3403394,"2021-01-22 12:42:52",885616,EDGXSTK,B159B35252427B6,,0,0,0.0027,EDGXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972889962200,"2021-01-22 12:52:52",990997
798715161486829501,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829423,,0,,,,,,,1055582894952411145,0,0,,B159B35252427B9,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427BC,"[fill]: SIM/quote taker",Buy,New,None,67812,383.6474621,0,0,11384,None,Single,514,383.79,"2021-01-22 12:42:52",874606,EDGA,EDGASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3407579,"2021-01-22 12:42:52",885616,EDGASTK,B159B35252427BC,,0,0,-0.0018,EDGASTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972890376300,"2021-01-22 12:52:52",990997
798715161486829507,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829427,,0,,,,,,,1055582894952411145,0,0,,B159B35252427BF,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427C2,"[fill]: SIM/quote taker",Buy,New,None,67912,383.6475395,0,0,11284,None,Single,514,383.79,"2021-01-22 12:42:52",885616,AMEX,AMEXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3411755,"2021-01-22 12:42:52",885616,AMEXSTK,B159B35252427C2,,0,0,0.0026,AMEXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972890798300,"2021-01-22 12:52:52",990997
798715161486829513,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829431,,0,,,,,,,1055582894952411145,0,0,,B159B35252427C5,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427C8,"[fill]: SIM/quote taker",Buy,New,None,68012,383.6476166,0,0,11184,None,Single,514,383.79,"2021-01-22 12:42:52",885616,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3416212,"2021-01-22 12:42:52",885616,ARCASTK,B159B35252427C8,,0,0,0.003,ARCASTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972891242200,"2021-01-22 12:52:52",990997
798715161486829519,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829435,,0,,,,,,,1055582894952411145,0,0,,B159B35252427CB,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427CE,"[fill]: SIM/quote taker",Buy,New,None,68112,383.6476935,0,0,11084,None,Single,414,383.79,"2021-01-22 12:42:52",885616,NYSE,NYSESTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3420375,"2021-01-22 12:42:52",885616,NYSESTK,B159B35252427CE,,0,0,0.003,NYSESTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972891660800,"2021-01-22 12:52:52",990997
798715161486829533,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829439,,0,,,,,,,1055582894952411145,0,0,,B159B35252427D7,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427DC,"[fill]: SIM/quote taker",Buy,New,None,68212,383.6477702,0,0,10984,None,Single,314,383.79,"2021-01-22 12:42:52",885616,MEMX,MEMXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3425259,"2021-01-22 12:42:52",885616,MEMXSTK,B159B35252427DC,,0,0,0.0025,MEMXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972892139800,"2021-01-22 12:52:52",990997
798715161486829546,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829443,,0,,,,,,,1055582894952411145,0,0,,B159B35252427E3,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427E8,"[fill]: SIM/quote taker",Buy,New,None,68312,383.6478466,0,0,10884,None,Single,314,383.79,"2021-01-22 12:42:52",885616,PSX,PSXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,104788,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3429079,"2021-01-22 12:42:52",885616,PSXSTK,B159B35252427E8,,0,0,0.003,PSXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972892530300,"2021-01-22 12:52:52",990997
798715161486829564,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829522,,0,,,,,,,1055582894952411145,0,0,,B159B35252427F8,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B35252427FB,"[fill]: SIM/quote taker",Buy,New,None,68412,383.6479229,0,0,10784,None,Single,1000,383.79,"2021-01-22 12:42:52",885616,NSX,NSXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,105888,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3438379,"2021-01-22 12:42:52",885616,NSXSTK,B159B35252427FB,,0,0,-0.0015,NSXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972893443500,"2021-01-22 12:52:52",990997
798715161486829577,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829526,,0,,,,,,,1055582894952411145,0,0,,B159B3525242805,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B3525242808,"[fill]: SIM/quote taker",Buy,New,None,68512,383.6479989,0,0,10684,None,Single,500,383.79,"2021-01-22 12:42:52",885616,BTSY,BTSYSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,105988,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3446763,"2021-01-22 12:42:52",885616,BTSYSTK,B159B3525242808,,0,0,-0.0005,BTSYSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972894286600,"2021-01-22 12:52:52",990997
798715161486829583,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829536,,0,,,,,,,1055582894952411145,0,0,,B159B352524280B,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B352524280E,"[fill]: SIM/quote taker",Buy,New,None,68612,383.6480747,0,0,10584,None,Single,500,383.79,"2021-01-22 12:42:52",885616,IEX,IEXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,106088,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3453757,"2021-01-22 12:42:52",885616,IEXSTK,B159B352524280E,,0,0,0.0003,IEXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972894985300,"2021-01-22 12:52:52",990997
798715161486829589,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829543,,0,,,,,,,1055582894952411145,0,0,,B159B3525242811,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B3525242814,"[fill]: SIM/quote taker",Buy,New,None,68712,383.6481503,0,0,10484,None,Single,500,383.79,"2021-01-22 12:42:52",885616,NQBX,NQBXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,106088,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.3460413,"2021-01-22 12:42:52",885616,NQBXSTK,B159B3525242814,,0,0,0.0007,NQBXSTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972895652700,"2021-01-22 12:52:52",990997
798715161486829595,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055582894952411145,763530789521281726,10,763530789521261100,798715161486829550,,0,,,,,,,1055582894952411145,0,0,,B159B3525242817,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055582894952411145,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B352524281A,"[fill]: SIM/quote taker",Buy,New,None,68812,383.6482256,0,0,10384,None,Single,300,383.79,"2021-01-22 12:42:52",885616,EDGA,EDGASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0,0,383.6900024,383.7000122,0,0,0.02883,0,383.8918457,0,None,0,Long,106188,0,0,,DEMO,,ExchMrkt,None,0,TAS:0.39,active.taker,Customer,T.SRDEMO003,,"2021-01-22 12:42:52",885616,3946027.34671,"2021-01-22 12:42:52",885616,EDGASTK,B159B352524281A,,0,0,-0.0018,EDGASTK,383.7,100,,383.6900024,383.7000122,383.6950073,0,383.6900024,383.7000122,2600,100,0,383.6099854,383.4849854,383.6099854,383.6300049,383.480011,383.4899902,383.6099854,383.4849854,0,0,OK,OK,0,0.49515,0,0,383.8918457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Equity,SOR,,R,,None,,$SIM,None,0,"2021-01-22 12:42:43",614607,79196,0,0,0,383.7000122,383.7099915,0,0,0,0,0,0,None,Auto,0,0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Simple,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0,None,,,0,1,Equity,1,1,0.01,EQT,None,0,0,0,0,1611340972896323200,"2021-01-22 12:52:52",990997
